,OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
133987,133988,295101000000.0,295101000000.0,29,510,112200,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,70.5500152,0.0,70.5500152,70.5500152,462,380.0,183.0,0.424,63,0.344262295,67,0.366120219,53,0.289617486,272,101,116,55,0.371323529,260,26,47,0,111,76,26,47,0,3,76,38,70,0,99,79,82,0.380769231,5.386249725,6.548545719,3.68532876,0.368532876,0.666194045,0.0,1.573351893,1.077249945,0.368532876,0.666194045,0.0,0.042523024,1.077249945,0.538624973,0.992203897,0.0,9.071578485,0,1.420765027,0.910607443,0.784354559,0.884509316,0.762141138,0.881586484,0.724118735,0.806148898,0.482497613,0.720221607,0.977443609,1.046153846,0.954895044,23.69703115,3.545494592,13.49965309,6.651883467,48.38779964,18.14315697,18.14315697,36.28631394,0.0,0.0,301.75,0.0,0.0,7.0,63.50104939,0.015151515,174894,125309,166783,86847,0.000855679,0.788848395,0.000778472,0.804211378,0.001711372,0.377159617,0.001434315,0.31180931,20,18,9,18,15.33333333,2275.621217,285511.385
133988,133989,295101000000.0,295101000000.0,29,510,112200,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,59.2676763,0.0,59.2676763,59.2676763,419,355.0,178.0,0.663,76,0.426966292,53,0.297752809,49,0.275280899,253,97,96,60,0.383399209,461,3,5,3,443,7,3,5,3,12,7,52,379,0,116,235,110,0.251626898,5.989774227,7.069620848,7.778270193,0.05061781,0.084363017,0.05061781,7.474563331,0.118108224,0.05061781,0.084363017,0.05061781,0.202471241,0.118108224,0.87737538,6.39471671,0.0,13.76804442,0,2.58988764,0.134489841,0.134489841,0.349614171,0.327163687,0.417325109,0.27771084,0.307223362,0.42259489,0.952272727,0.708683473,0.548806941,0.636867878,25.5939107,1.28017423,15.14265515,9.171081315,79.20674967,21.59693242,53.99233106,43.19386485,0.0,0.0,158.25,0.0,0.091587123,5.67,61.22730342,0.01353222,179388,128119,126433,81638,0.000877666,0.8091183,0.000795929,0.822245469,0.001297338,0.285912964,0.001348286,0.293107286,8,4,12,20,12.66666667,3007.675424,239852.5633
133989,133990,295101000000.0,295101000000.0,29,510,112300,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,53.3140489,0.0,53.3140489,53.31405,568,324.0,246.0,0.592,63,0.256097561,128,0.520325203,55,0.223577236,227,91,105,31,0.400881057,24,0,0,0,24,0,0,0,0,0,0,0,24,0,16,8,0,0.666666667,6.077197287,10.65385203,0.450162762,0.0,0.0,0.0,0.450162762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.450162762,0.0,6.527360049,0,0.097560976,0.0,0.0,0.0,0.0,0.432750159,0.290970819,0.323932794,0.071568748,0.081081081,0.19123506,9.458333333,0.000212125,20.4008097,0.0,9.379189266,11.02162044,92.07329215,0.0,24.00868113,0.0,96.03472454,12.00434057,269.57,0.0,0.0,8.0,96.03472454,0.014084507,174692,125612,129497,74240,0.000854691,0.787937287,0.000780354,0.806155979,0.001328778,0.29284183,0.001226105,0.266546032,8,1,14,18,12.16666667,2052.796797,215757.9938
133990,133991,295101000000.0,295101000000.0,29,510,123300,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,110.9226958,0.0,110.9226958,110.9226958,1146,671.0,514.0,0.716,30,0.058365759,264,0.513618677,220,0.428015564,527,125,175,227,0.237191651,1003,1,12,241,571,178,1,12,241,395,178,53,123,0,312,414,277,0.3110668,6.049257955,10.33151955,9.042333427,0.009015288,0.108183451,2.172684303,5.147729199,1.604721186,0.009015288,0.108183451,2.172684303,3.561038588,1.604721186,0.477810241,1.10888037,0.0,15.09159138,0,1.951361868,0.639988233,0.639988233,0.765204676,0.716067038,0.737418617,0.587489169,0.614315099,0.457647203,0.933457422,0.688888889,0.525423729,0.622148623,28.99141917,5.636732196,1.611248205,21.74343877,150.0547736,23.07913616,17.30935212,17.30935212,103.8561127,51.92805637,305.78,0.0,0.0,12.0,69.23740849,0.010471204,178517,132792,274960,186770,0.000873405,0.805189709,0.00082496,0.852235971,0.002821384,0.621788841,0.003084585,0.670565764,17,16,18,18,17.5,3014.496754,448898.3347
133991,133992,295101000000.0,295101000000.0,29,510,127600,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,69.9587049,0.0,69.9587049,67.25323,1000,767.0,587.0,0.828,15,0.025553663,343,0.584327087,229,0.39011925,562,104,147,311,0.185053381,416,23,13,31,73,276,23,7,31,55,276,0,18,6,177,140,99,0.425480769,11.4046567,14.86917431,6.185576514,0.341991009,0.193299266,0.460944404,1.085449725,4.10389211,0.341991009,0.10408422,0.460944404,0.817804587,4.10389211,0.0,0.267645138,0.089215046,17.59023321,0,0.708688245,0.645854631,0.645854631,0.59563105,0.557382587,0.619316377,0.582389735,0.637811073,0.570135714,0.587570621,0.850715746,1.350961538,0.704010831,34.29353495,0.0,7.125415236,27.16811972,277.539729,0.0,18.29650794,18.29650794,109.7790477,173.8168255,328.57,0.0,0.0,9.67,88.46361591,0.00967,168920,126182,263409,173117,0.000826451,0.761903044,0.000783896,0.80981414,0.002702858,0.59566765,0.0028591,0.621547001,14,10,20,17,16.33333333,2265.575298,283117.9125
133992,133993,295101000000.0,295101000000.0,29,510,127600,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,83.4318324,0.0,83.4318324,83.4318324,786,649.0,510.0,0.844,48,0.094117647,271,0.531372549,191,0.374509804,553,102,137,314,0.184448463,468,15,234,48,129,42,15,234,48,65,42,61,3,0,123,246,99,0.262820513,7.778805539,9.420864644,5.609369788,0.179787493,2.804684894,0.575319978,1.546172441,0.503404981,0.179787493,2.804684894,0.575319978,0.779079137,0.503404981,0.731135806,0.035957499,0.0,13.38817533,0,0.917647059,0.784105697,0.784105697,0.760002041,0.711198491,0.723373872,0.724276728,0.784419758,0.826275949,0.746411483,0.916748286,1.181623932,0.83391489,31.82476994,0.0,7.558450403,24.26631954,248.0856455,0.0,30.68373217,30.68373217,145.7477278,99.72212956,320.53,0.0,0.0,9.67,74.17792253,0.012302799,168477,128435,262730,173149,0.000824284,0.75990492,0.000797892,0.824273502,0.002695891,0.594132173,0.002859628,0.621661892,17,16,20,17,17.83333333,2414.644169,337644.8222
133993,133994,295101000000.0,295101000000.0,29,510,124100,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,89.9322921,0.0,89.9322921,89.9322921,988,572.0,395.0,0.676,140,0.35443038,120,0.303797468,135,0.341772152,453,152,210,91,0.335540839,1316,56,386,27,829,18,56,18,27,8,18,0,821,368,213,720,383,0.161854103,6.360340503,10.98604269,14.63323095,0.622690679,4.292117892,0.300225863,9.218045939,0.200150575,0.622690679,0.200150575,0.300225863,0.088955811,0.200150575,0.0,9.129090128,4.091967317,20.99357145,0,3.33164557,0.573897081,0.573897081,0.520679449,0.487244005,0.698046066,0.447659143,0.491682329,0.427525063,0.857638889,0.512153759,0.344224924,0.519039612,28.30569357,0.0,6.495234394,21.81045917,158.95336,0.0,42.69878939,56.93171919,14.2329298,64.04818409,262.86,0.0,0.0,9.67,68.81621557,0.009787449,158283,127726,226283,156392,0.000774409,0.713925524,0.000793488,0.819723263,0.002321906,0.511711683,0.002582879,0.561498747,16,8,18,18,16.0,3033.981902,363953.5292
133994,133995,295101000000.0,295101000000.0,29,510,124100,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,40.032671,0.0,40.032671,39.94459,1036,494.0,285.0,0.465,159,0.557894737,59,0.207017544,67,0.235087719,339,134,147,58,0.395280236,25,0,0,1,24,0,0,0,1,4,0,0,20,0,10,13,2,0.4,12.36713157,25.93592774,0.625866982,0.0,0.0,0.025034679,0.600832303,0.0,0.0,0.0,0.025034679,0.100138717,0.0,0.0,0.500693586,0.0,12.99299855,0,0.087719298,0.242292189,0.104349566,0.546583098,0.288771238,0.267506694,0.275143004,0.303724282,0.040663969,0.047125353,0.137362637,13.56,3.50963e-06,24.17919358,0.0,6.020359417,18.15883416,111.9085959,0.0,0.0,31.97388453,0.0,79.93471133,304.43,0.0,0.0,4.0,63.94776906,0.003861004,169432,138024,227828,159488,0.000828956,0.764212387,0.000857463,0.885814037,0.002337759,0.515205514,0.002634011,0.572614406,4,3,15,18,12.16666667,1611.223865,162010.3624
134016,134017,295101000000.0,295101000000.0,29,510,112300,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,60.1814521,0.0,60.1814521,56.04301,292,326.0,131.0,0.575,38,0.290076336,77,0.58778626,16,0.122137405,221,94,99,28,0.425339367,91,24,0,0,67,0,24,0,0,8,0,36,23,0,24,43,24,0.263736264,5.816960938,5.21028403,1.6237529,0.428242523,0.0,0.0,1.195510377,0.0,0.428242523,0.0,0.0,0.142747508,0.0,0.642363785,0.410399085,0.0,7.440713837,0,0.694656489,0.832332269,0.358465997,0.923137292,0.615424862,0.831334737,0.544570453,0.606260893,0.639650712,0.475195822,0.583333333,2.428571429,0.239651036,22.75844983,0.0,5.591780504,17.16666932,191.484911,0.0,74.44154044,21.26901155,116.9795635,42.53802311,379.54,0.0,0.0,9.0,95.71055199,0.030821918,163070,117993,166547,95429,0.00079783,0.735516986,0.000733022,0.757258561,0.001708951,0.376625932,0.00157605,0.342621515,19,12,19,17,17.16666667,1934.001129,243552.2045
134017,134018,295101000000.0,295101000000.0,29,510,112400,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,91.5181799,0.0,91.5181799,91.06432,1304,712.0,653.0,0.566,80,0.122511485,373,0.571209801,200,0.306278714,351,67,85,199,0.190883191,1034,118,98,29,414,375,118,98,29,200,375,3,211,0,413,392,229,0.399419729,7.8186495,14.31954908,11.35461177,1.295787417,1.076162431,0.31845623,4.546237209,4.117968486,1.295787417,1.076162431,0.31845623,2.196249859,4.117968486,0.032943748,2.317043602,0.0,19.17326127,0,1.583460949,0.811199968,0.811199968,0.821279481,0.768540997,0.819105266,0.708129746,0.782584012,0.460760457,0.884516681,0.506859206,0.339458414,0.516571491,20.49997672,0.0,1.256982109,19.24299461,104.9251636,0.0,6.993146069,6.993146069,76.92460676,41.95887641,364.78,0.0,0.0,8.0,55.94516855,0.006134969,170162,120649,157396,88779,0.000832528,0.767505007,0.000749522,0.774304308,0.001615052,0.35593205,0.001466222,0.318745826,19,18,15,17,16.83333333,2563.667797,370370.781
134018,134019,295101000000.0,295101000000.0,29,510,112400,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,62.2128612,0.0,62.2128612,62.21177,1350,823.0,735.0,0.815,51,0.069387755,407,0.553741497,277,0.376870748,568,94,127,347,0.165492958,752,93,61,2,188,408,93,61,2,110,408,62,16,0,316,291,145,0.420212766,13.22900795,21.7000738,12.08774481,1.494893973,0.980521853,0.032148257,3.021936203,6.558244525,1.494893973,0.980521853,0.032148257,1.768154161,6.558244525,0.996595982,0.25718606,0.0,25.31675276,0,1.023129252,0.718474923,0.718474923,0.708470891,0.662976414,0.713188419,0.661541875,0.735829968,0.504472798,0.715509039,0.860606061,0.755319149,0.782954377,16.69330586,0.0,0.0,16.69330586,85.74432838,0.0,0.0,0.0,51.43630976,51.43630976,426.48,0.0,0.002562913,9.0,92.58535758,0.006666667,173722,121871,213272,130002,0.000849945,0.783562163,0.000757114,0.782146891,0.002188399,0.482288878,0.002147038,0.466749962,17,14,13,16,14.83333333,2339.806375,251771.3207
134019,134020,295101000000.0,295101000000.0,29,510,127200,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,131.5869275,0.0,131.5869275,131.57822,1051,475.0,475.0,0.735,71,0.149473684,224,0.471578947,180,0.378947368,501,99,166,236,0.19760479,1220,27,33,22,839,299,27,33,22,162,299,144,533,0,428,509,283,0.350819672,3.610019956,7.987644156,9.272051256,0.205201134,0.250801386,0.167200924,6.376435249,2.272412562,0.205201134,0.250801386,0.167200924,1.231206806,2.272412562,1.09440605,4.050822393,0.0,12.88207121,0,2.568421053,0.532171741,0.532171741,0.761140707,0.712264037,0.675119663,0.55932705,0.618462514,0.419762774,0.925583443,0.58221964,0.410655738,0.554690897,18.74962991,0.0,4.492808622,14.25682129,85.94166772,0.0,9.727410042,19.45482008,38.90964017,34.04593515,280.29,0.0,0.0,1.67,8.122387385,0.001588963,180120,137345,152836,108468,0.000881248,0.81241994,0.000853245,0.881456333,0.001568261,0.345620161,0.001791394,0.389435816,15,16,13,18,15.5,3172.83637,532527.2737
134020,134021,295101000000.0,295101000000.0,29,510,127200,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,135.8091252,0.0,135.8091252,122.33998,1880,928.0,860.0,0.645,91,0.105813953,340,0.395348837,429,0.498837209,889,170,296,423,0.191226097,360,0,24,4,329,3,0,24,4,297,3,7,25,0,96,83,181,0.266666667,7.585418928,15.36701248,2.942619412,0.0,0.196174627,0.032695771,2.689227185,0.024521828,0.0,0.196174627,0.032695771,2.427661015,0.024521828,0.0572176,0.20434857,0.0,10.52803834,0,0.418604651,0.254435591,0.219158889,0.385641162,0.332289314,0.441596146,0.419609912,0.465125826,0.91294122,0.321428571,0.576461169,2.469444444,0.230053257,25.69513194,0.0,3.691538727,22.00359321,172.8543643,0.0,14.1374889,14.1374889,174.3623631,32.9874741,189.1,0.0,0.0,3.67,17.29486142,0.001952128,188842,144240,152711,108740,0.000923921,0.851759973,0.000896079,0.925707244,0.001566978,0.345337488,0.001795887,0.390412385,8,4,18,19,14.33333333,3755.652384,549613.5256
134021,134022,295101000000.0,295101000000.0,29,510,127200,4,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,39.4912749,0.0,39.4912749,39.46328,459,442.0,357.0,0.78,38,0.106442577,295,0.826330532,24,0.067226891,296,53,112,131,0.179054054,171,0,54,6,111,0,0,54,6,16,0,0,95,0,7,100,64,0.040935673,11.20028543,11.63106564,4.333142101,0.0,1.368360663,0.152040074,2.812741364,0.0,0.0,1.368360663,0.152040074,0.405440197,0.0,0.0,2.407301167,0.0,15.53342753,0,0.478991597,0.693649775,0.473489633,0.742815196,0.495210131,0.632296098,0.441230795,0.484628027,0.917312524,0.542857143,0.732334047,1.730994152,0.481430137,20.40464033,0.0,0.0,20.40464033,113.4913981,0.0,0.0,0.0,145.8550025,16.20611139,280.29,0.0,0.0,3.67,59.4764288,0.007995643,186316,144470,160672,115791,0.000911562,0.840366608,0.000897508,0.927183344,0.001648667,0.363340329,0.001912337,0.415727796,14,8,15,18,14.66666667,1840.361444,159821.0198
134022,134023,295101000000.0,295101000000.0,29,510,127200,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,192.0112789,0.0,192.0112789,191.60846,1047,498.0,385.0,0.78,24,0.062337662,122,0.316883117,239,0.620779221,442,88,158,196,0.199095023,1222,327,15,553,286,41,327,15,553,143,41,125,18,0,213,376,633,0.174304419,2.599050167,5.464268123,6.377588964,1.70660523,0.078284644,2.88609386,1.492627204,0.213978026,1.70660523,0.078284644,2.88609386,0.746313602,0.213978026,0.65237203,0.093941572,0.0,8.976639132,0,3.174025974,0.757638899,0.757638899,0.732761208,0.685706928,0.824793164,0.778027604,0.784535079,0.459875338,0.922873513,0.53125,0.361702128,0.528190707,17.00966318,0.0,6.58600994,10.42365324,120.0429482,0.0,93.32785086,13.33255012,56.66333802,6.666275061,354.06,0.0,0.0,5.67,18.8988898,0.005415473,182815,139308,158582,108304,0.000894433,0.824575568,0.00086544,0.894054526,0.001627221,0.358614046,0.001788686,0.388847002,19,15,16,17,16.66666667,3935.776129,777057.8078
134023,134024,295101000000.0,295101000000.0,29,510,113500,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,101.3937785,0.0,101.3937785,101.3937785,719,381.0,327.0,0.759,27,0.082568807,155,0.474006116,145,0.443425076,385,61,106,218,0.158441558,889,42,9,392,178,268,42,9,392,178,268,0,0,0,237,416,236,0.266591676,3.757627003,7.091164869,8.76779634,0.414226599,0.088762843,3.866114921,1.755531776,2.643160201,0.414226599,0.088762843,3.866114921,1.755531776,2.643160201,0.0,0.0,0.0,12.52542334,0,2.718654434,0.767521747,0.767521747,0.767521747,0.594043436,0.828945229,0.690928289,0.699355112,0.445554434,0.894278607,0.604395604,0.433070866,0.567264761,16.78087139,0.0,5.888349147,10.89252224,92.59739738,0.0,25.24809745,37.87214617,37.87214617,12.62404872,800.65,0.0,0.0,4.0,25.24809745,0.005563282,189875,139974,109173,54697,0.000928975,0.856419254,0.000869577,0.898328798,0.001120232,0.246881558,0.000903344,0.19638023,19,11,14,14,14.33333333,2846.504254,410335.1164
134024,134025,295101000000.0,295101000000.0,29,510,124200,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,75.1816576,0.0,75.1816576,75.1816576,1062,498.0,338.0,0.487,96,0.284023669,200,0.591715976,42,0.124260355,447,154,180,113,0.344519016,291,48,0,10,213,20,48,0,10,200,20,0,13,0,152,72,67,0.52233677,6.623956107,14.12578592,3.870624954,0.638453601,0.0,0.133011167,2.833137853,0.266022334,0.638453601,0.0,0.133011167,2.660223336,0.266022334,0.0,0.172914517,0.0,10.49458106,0,0.860946746,0.595480297,0.512918809,0.617429942,0.477875977,0.666236678,0.61570641,0.679043339,0.568595487,0.430155211,0.788617886,1.536082474,0.585035661,31.69476211,0.0,5.647155638,26.04760648,229.8432962,0.0,0.0,76.61443208,0.0,153.2288642,181.05,0.0,0.0,9.67,82.31795091,0.009105461,179529,136773,255933,177208,0.000878356,0.809754271,0.000849691,0.877785337,0.002626147,0.578761578,0.002926664,0.636235037,15,7,20,19,16.66666667,2333.026284,304257.5094
134025,134026,295101000000.0,295101000000.0,29,510,124200,4,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,30.1081466,0.0,30.1081466,30.1081466,610,344.0,272.0,0.733,34,0.125,152,0.558823529,86,0.316176471,238,81,97,60,0.340336134,134,22,4,22,26,60,22,4,22,16,60,0,10,0,53,70,11,0.395522388,11.42547911,20.26029726,4.450622676,0.730699245,0.132854408,0.730699245,0.863553654,1.992816124,0.730699245,0.132854408,0.730699245,0.531417633,1.992816124,0.0,0.332136021,0.0,15.87610179,0,0.492647059,0.854976827,0.854976827,0.840129522,0.723901104,0.607431923,0.675371951,0.732613169,0.788280592,0.360215054,0.720430108,1.776119403,0.460188356,24.77199106,0.0,0.0,24.77199106,106.2835266,0.0,0.0,0.0,0.0,106.2835266,284.32,0.0,0.0,11.0,233.8237585,0.018032787,170132,134210,227772,157727,0.000832381,0.767369693,0.000833769,0.861336448,0.002337185,0.515078877,0.002604928,0.566291836,13,16,15,18,15.83333333,1613.6319,121846.6801
134026,134027,295101000000.0,295101000000.0,29,510,124200,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,35.0602777,0.0,35.0602777,35.0602777,1030,450.0,292.0,0.545,101,0.345890411,161,0.551369863,30,0.102739726,338,121,133,84,0.357988166,24,0,0,1,23,0,0,0,1,0,0,0,23,0,18,5,1,0.75,12.8350381,29.37797609,0.684535365,0.0,0.0,0.028522307,0.656013058,0.0,0.0,0.0,0.028522307,0.0,0.0,0.0,0.656013058,0.0,13.51957346,0,0.082191781,0.249882293,0.107618446,0.249882293,0.083294098,0.256612748,0.266790775,0.294447747,0.030430567,0.045540797,0.132596685,14.08333333,2.0796e-06,24.47226276,0.0,0.163192889,24.30906987,146.0342112,0.0,0.0,0.0,0.0,146.0342112,367.47,0.0,0.0,6.67,121.7560236,0.006475728,178555,138873,256251,178385,0.000873591,0.805361106,0.000862737,0.891262771,0.00262941,0.579480697,0.002946103,0.640460855,4,2,17,17,12.33333333,1683.116912,141886.285
134027,134028,295101000000.0,295101000000.0,29,510,124300,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,43.7201443,0.0,43.7201443,40.56577,601,397.0,324.0,0.825,46,0.141975309,145,0.447530864,133,0.410493827,323,86,98,139,0.26625387,75,0,8,6,7,54,0,8,6,2,54,0,5,0,40,29,6,0.533333333,9.786576219,14.81544662,1.848849412,0.0,0.197210604,0.147907953,0.172559278,1.331171576,0.0,0.197210604,0.147907953,0.049302651,1.331171576,0.0,0.123256627,0.0,11.63542563,0,0.231481481,0.648241448,0.558364791,0.593059199,0.459013605,0.40522578,0.466270352,0.51130118,0.681078526,0.221893491,0.376884422,4.306666667,0.036638097,26.98134412,4.264358896,2.135031542,20.58195368,112.2338473,0.0,0.0,14.63856102,14.63856102,87.8313661,435.86,0.0,0.0,13.67,200.1091291,0.022745424,167981,129346,274820,187067,0.000821857,0.757667743,0.000803552,0.830120142,0.002819948,0.621472248,0.00308949,0.671632092,7,7,15,16,12.66666667,2008.229208,176932.943
134028,134029,295101000000.0,295101000000.0,29,510,124300,4,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,68.7392664,0.0,68.7392664,68.7392664,748,494.0,340.0,0.733,31,0.091176471,129,0.379411765,180,0.529411765,345,96,111,138,0.27826087,105,1,7,22,25,50,1,7,22,20,50,0,5,0,46,32,27,0.438095238,7.18657655,10.88169891,1.52751121,0.014547726,0.101834081,0.320049968,0.363693145,0.727386291,0.014547726,0.101834081,0.320049968,0.290954516,0.727386291,0.0,0.072738629,0.0,8.71408776,0,0.308823529,0.775002815,0.775002815,0.762637157,0.657129484,0.469194442,0.56341476,0.606778124,0.785291834,0.246189918,0.466666667,3.285714286,0.101701392,23.8547583,0.0,0.21722046,23.63753784,139.69541,0.0,18.62108904,0.0,93.10544519,65.17381163,502.92,0.0,0.0,12.67,117.9645991,0.016938503,166833,132053,228773,156887,0.00081624,0.752489761,0.000820369,0.847493197,0.002347456,0.517342518,0.002591055,0.56327596,9,14,17,15,14.5,2201.581662,278183.4008
134029,134030,295101000000.0,295101000000.0,29,510,124300,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,62.3850899,0.0,62.3850899,61.14428,699,417.0,322.0,0.79,26,0.080745342,173,0.537267081,123,0.381987578,345,73,113,159,0.211594203,175,22,4,41,62,46,22,4,41,2,46,28,32,0,52,88,35,0.297142857,6.819934751,11.43197696,2.862082929,0.359804711,0.065419038,0.670545143,1.013995095,0.752318941,0.359804711,0.065419038,0.670545143,0.032709519,0.752318941,0.457933269,0.523352307,0.0,9.68201768,0,0.543478261,0.873537068,0.873537068,0.870173508,0.814295293,0.638356427,0.71135136,0.764314954,0.811377479,0.400457666,0.673076923,1.971428571,0.378541878,22.43552543,0.0,4.051810189,18.38371524,126.5327983,0.0,0.0,41.0354462,20.5177231,71.81203084,312.48,0.0,0.0,9.67,99.20319118,0.013834049,167028,132199,228897,156913,0.000817194,0.753369297,0.000821276,0.8484302,0.002348728,0.517622929,0.002591484,0.563369308,14,19,16,18,16.83333333,2636.230589,252468.3434
